118	6 6 6 6 2	4K	Four Sixes
119	5 5 5 5 A	4K	Four Fives
120	5 5 5 5 K	4K	Four Fives
121	5 5 5 5 Q	4K	Four Fives
122	5 5 5 5 J	4K	Four Fives
123	5 5 5 5 T	4K	Four Fives
124	5 5 5 5 9	4K	Four Fives
125	5 5 5 5 8	4K	Four Fives
126	5 5 5 5 7	4K	Four Fives
127	5 5 5 5 6	4K	Four Fives
128	5 5 5 5 4	4K	Four Fives
129	5 5 5 5 3	4K	Four Fives
130	5 5 5 5 2	4K	Four Fives
131	4 4 4 4 A	4K	Four Fours
132	4 4 4 4 K	4K	Four Fours
133	4 4 4 4 Q	4K	Four Fours
134	4 4 4 4 J	4K	Four Fours
135	4 4 4 4 T	4K	Four Fours
136	4 4 4 4 9	4K	Four Fours
137	4 4 4 4 8	4K	Four Fours
138	4 4 4 4 7	4K	Four Fours
139	4 4 4 4 6	4K	Four Fours
140	4 4 4 4 5	4K	Four Fours
141	4 4 4 4 3	4K	Four Fours
142	4 4 4 4 2	4K	Four Fours
143	3 3 3 3 A	4K	Four Treys
144	3 3 3 3 K	4K	Four Treys
145	3 3 3 3 Q	4K	Four Treys
146	3 3 3 3 J	4K	Four Treys
147	3 3 3 3 T	4K	Four Treys
148	3 3 3 3 9	4K	Four Treys
149	3 3 3 3 8	4K	Four Treys
150	3 3 3 3 7	4K	Four Treys
151	3 3 3 3 6	4K	Four Treys
152	3 3 3 3 5	4K	Four Treys
153	3 3 3 3 4	4K	Four Treys
154	3 3 3 3 2	4K	Four Treys
155	2 2 2 2 A	4K	Four Deuces
156	2 2 2 2 K	4K	Four Deuces
157	2 2 2 2 Q	4K	Four Deuces
158	2 2 2 2 J	4K	Four Deuces
159	2 2 2 2 T	4K	Four Deuces
160	2 2 2 2 9	4K	Four Deuces
161	2 2 2 2 8	4K	Four Deuces
162	2 2 2 2 7	4K	Four Deuces
163	2 2 2 2 6	4K	Four Deuces
164	2 2 2 2 5	4K	Four Deuces
165	2 2 2 2 4	4K	Four Deuces
166	2 2 2 2 3	4K	Four Deuces
167	A A A K K	FH	Aces Full over Kings
168	A A A Q Q	FH	Aces Full over Queens
169	A A A J J	FH	Aces Full over Jacks
170	A A A T T	FH	Aces Full over Tens
171	A A A 9 9	FH	Aces Full over Nines
172	A A A 8 8	FH	Aces Full over Eights
173	A A A 7 7	FH	Aces Full over Sevens
174	A A A 6 6	FH	Aces Full over Sixes
175	A A A 5 5	FH	Aces Full over Fives
176	A A A 4 4	FH	Aces Full over Fours
177	A A A 3 3	FH	Aces Full over Treys
178	A A A 2 2	FH	Aces Full over Deuces
179	K K K A A	FH	Kings Full over Aces
180	K K K Q Q	FH	Kings Full over Queens
181	K K K J J	FH	Kings Full over Jacks
182	K K K T T	FH	Kings Full over Tens
183	K K K 9 9	FH	Kings Full over Nines
184	K K K 8 8	FH	Kings Full over Eights
185	K K K 7 7	FH	Kings Full over Sevens
186	K K K 6 6	FH	Kings Full over Sixes
187	K K K 5 5	FH	Kings Full over Fives
188	K K K 4 4	FH	Kings Full over Fours
189	K K K 3 3	FH	Kings Full over Treys
190	K K K 2 2	FH	Kings Full over Deuces
191	Q Q Q A A	FH	Queens Full over Aces
192	Q Q Q K K	FH	Queens Full over Kings
193	Q Q Q J J	FH	Queens Full over Jacks
194	Q Q Q T T	FH	Queens Full over Tens
195	Q Q Q 9 9	FH	Queens Full over Nines
196	Q Q Q 8 8	FH	Queens Full over Eights
197	Q Q Q 7 7	FH	Queens Full over Sevens
198	Q Q Q 6 6	FH	Queens Full over Sixes
199	Q Q Q 5 5	FH	Queens Full over Fives
200	Q Q Q 4 4	FH	Queens Full over Fours
201	Q Q Q 3 3	FH	Queens Full over Treys
202	Q Q Q 2 2	FH	Queens Full over Deuces
203	J J J A A	FH	Jacks Full over Aces
204	J J J K K	FH	Jacks Full over Kings
205	J J J Q Q	FH	Jacks Full over Queens
206	J J J T T	FH	Jacks Full over Tens
207	J J J 9 9	FH	Jacks Full over Nines
208	J J J 8 8	FH	Jacks Full over Eights
209	J J J 7 7	FH	Jacks Full over Sevens
210	J J J 6 6	FH	Jacks Full over Sixes
211	J J J 5 5	FH	Jacks Full over Fives
212	J J J 4 4	FH	Jacks Full over Fours
213	J J J 3 3	FH	Jacks Full over Treys
214	J J J 2 2	FH	Jacks Full over Deuces
215	T T T A A	FH	Tens Full over Aces
216	T T T K K	FH	Tens Full over Kings
217	T T T Q Q	FH	Tens Full over Queens
218	T T T J J	FH	Tens Full over Jacks
219	T T T 9 9	FH	Tens Full over Nines
220	T T T 8 8	FH	Tens Full over Eights
221	T T T 7 7	FH	Tens Full over Sevens
222	T T T 6 6	FH	Tens Full over Sixes
223	T T T 5 5	FH	Tens Full over Fives
224	T T T 4 4	FH	Tens Full over Fours
225	T T T 3 3	FH	Tens Full over Treys
226	T T T 2 2	FH	Tens Full over Deuces
227	9 9 9 A A	FH	Nines Full over Aces
228	9 9 9 K K	FH	Nines Full over Kings
229	9 9 9 Q Q	FH	Nines Full over Queens
230	9 9 9 J J	FH	Nines Full over Jacks
231	9 9 9 T T	FH	Nines Full over Tens
232	9 9 9 8 8	FH	Nines Full over Eights
233	9 9 9 7 7	FH	Nines Full over Sevens
234	9 9 9 6 6	FH	Nines Full over Sixes
235	9 9 9 5 5	FH	Nines Full over Fives
236	9 9 9 4 4	FH	Nines Full over Fours
237	9 9 9 3 3	FH	Nines Full over Treys
238	9 9 9 2 2	FH	Nines Full over Deuces
239	8 8 8 A A	FH	Eights Full over Aces
240	8 8 8 K K	FH	Eights Full over Kings
241	8 8 8 Q Q	FH	Eights Full over Queens
242	8 8 8 J J	FH	Eights Full over Jacks
243	8 8 8 T T	FH	Eights Full over Tens
244	8 8 8 9 9	FH	Eights Full over Nines
245	8 8 8 7 7	FH	Eights Full over Sevens
246	8 8 8 6 6	FH	Eights Full over Sixes
247	8 8 8 5 5	FH	Eights Full over Fives
248	8 8 8 4 4	FH	Eights Full over Fours
249	8 8 8 3 3	FH	Eights Full over Treys
250	8 8 8 2 2	FH	Eights Full over Deuces
251	7 7 7 A A	FH	Sevens Full over Aces
252	7 7 7 K K	FH	Sevens Full over Kings
253	7 7 7 Q Q	FH	Sevens Full over Queens
254	7 7 7 J J	FH	Sevens Full over Jacks
255	7 7 7 T T	FH	Sevens Full over Tens
256	7 7 7 9 9	FH	Sevens Full over Nines
257	7 7 7 8 8	FH	Sevens Full over Eights
258	7 7 7 6 6	FH	Sevens Full over Sixes
259	7 7 7 5 5	FH	Sevens Full over Fives
260	7 7 7 4 4	FH	Sevens Full over Fours
261	7 7 7 3 3	FH	Sevens Full over Treys
262	7 7 7 2 2	FH	Sevens Full over Deuces
263	6 6 6 A A	FH	Sixes Full over Aces
264	6 6 6 K K	FH	Sixes Full over Kings
265	6 6 6 Q Q	FH	Sixes Full over Queens
266	6 6 6 J J	FH	Sixes Full over Jacks
267	6 6 6 T T	FH	Sixes Full over Tens
268	6 6 6 9 9	FH	Sixes Full over Nines
269	6 6 6 8 8	FH	Sixes Full over Eights
270	6 6 6 7 7	FH	Sixes Full over Sevens
271	6 6 6 5 5	FH	Sixes Full over Fives
272	6 6 6 4 4	FH	Sixes Full over Fours
273	6 6 6 3 3	FH	Sixes Full over Treys
274	6 6 6 2 2	FH	Sixes Full over Deuces
275	5 5 5 A A	FH	Fives Full over Aces
276	5 5 5 K K	FH	Fives Full over Kings
277	5 5 5 Q Q	FH	Fives Full over Queens
278	5 5 5 J J	FH	Fives Full over Jacks
279	5 5 5 T T	FH	Fives Full over Tens
280	5 5 5 9 9	FH	Fives Full over Nines
281	5 5 5 8 8	FH	Fives Full over Eights
282	5 5 5 7 7	FH	Fives Full over Sevens
283	5 5 5 6 6	FH	Fives Full over Sixes
284	5 5 5 4 4	FH	Fives Full over Fours
285	5 5 5 3 3	FH	Fives Full over Treys
286	5 5 5 2 2	FH	Fives Full over Deuces
287	4 4 4 A A	FH	Fours Full over Aces
288	4 4 4 K K	FH	Fours Full over Kings
289	4 4 4 Q Q	FH	Fours Full over Queens
290	4 4 4 J J	FH	Fours Full over Jacks
291	4 4 4 T T	FH	Fours Full over Tens
292	4 4 4 9 9	FH	Fours Full over Nines
293	4 4 4 8 8	FH	Fours Full over Eights
294	4 4 4 7 7	FH	Fours Full over Sevens
295	4 4 4 6 6	FH	Fours Full over Sixes
296	4 4 4 5 5	FH	Fours Full over Fives
297	4 4 4 3 3	FH	Fours Full over Treys
298	4 4 4 2 2	FH	Fours Full over Deuces
299	3 3 3 A A	FH	Treys Full over Aces
300	3 3 3 K K	FH	Treys Full over Kings
301	3 3 3 Q Q	FH	Treys Full over Queens
302	3 3 3 J J	FH	Treys Full over Jacks
303	3 3 3 T T	FH	Treys Full over Tens
304	3 3 3 9 9	FH	Treys Full over Nines
305	3 3 3 8 8	FH	Treys Full over Eights
306	3 3 3 7 7	FH	Treys Full over Sevens
307	3 3 3 6 6	FH	Treys Full over Sixes
308	3 3 3 5 5	FH	Treys Full over Fives
309	3 3 3 4 4	FH	Treys Full over Fours
310	3 3 3 2 2	FH	Treys Full over Deuces
311	2 2 2 A A	FH	Deuces Full over Aces
312	2 2 2 K K	FH	Deuces Full over Kings
313	2 2 2 Q Q	FH	Deuces Full over Queens
314	2 2 2 J J	FH	Deuces Full over Jacks
315	2 2 2 T T	FH	Deuces Full over Tens
316	2 2 2 9 9	FH	Deuces Full over Nines
317	2 2 2 8 8	FH	Deuces Full over Eights
318	2 2 2 7 7	FH	Deuces Full over Sevens
319	2 2 2 6 6	FH	Deuces Full over Sixes
320	2 2 2 5 5	FH	Deuces Full over Fives
321	2 2 2 4 4	FH	Deuces Full over Fours
322	2 2 2 3 3	FH	Deuces Full over Treys
323	A K Q J 9	F	Ace-High Flush
324	A K Q J 8	F	Ace-High Flush
325	A K Q J 7	F	Ace-High Flush
326	A K Q J 6	F	Ace-High Flush
327	A K Q J 5	F	Ace-High Flush
328	A K Q J 4	F	Ace-High Flush
329	A K Q J 3	F	Ace-High Flush
330	A K Q J 2	F	Ace-High Flush
331	A K Q T 9	F	Ace-High Flush
332	A K Q T 8	F	Ace-High Flush
333	A K Q T 7	F	Ace-High Flush
334	A K Q T 6	F	Ace-High Flush
335	A K Q T 5	F	Ace-High Flush
336	A K Q T 4	F	Ace-High Flush
337	A K Q T 3	F	Ace-High Flush
338	A K Q T 2	F	Ace-High Flush
339	A K Q 9 8	F	Ace-High Flush
340	A K Q 9 7	F	Ace-High Flush
341	A K Q 9 6	F	Ace-High Flush
342	A K Q 9 5	F	Ace-High Flush
343	A K Q 9 4	F	Ace-High Flush
344	A K Q 9 3	F	Ace-High Flush
345	A K Q 9 2	F	Ace-High Flush
346	A K Q 8 7	F	Ace-High Flush
347	A K Q 8 6	F	Ace-High Flush
348	A K Q 8 5	F	Ace-High Flush
349	A K Q 8 4	F	Ace-High Flush
350	A K Q 8 3	F	Ace-High Flush
351	A K Q 8 2	F	Ace-High Flush
352	A K Q 7 6	F	Ace-High Flush
353	A K Q 7 5	F	Ace-High Flush
354	A K Q 7 4	F	Ace-High Flush
355	A K Q 7 3	F	Ace-High Flush
356	A K Q 7 2	F	Ace-High Flush
357	A K Q 6 5	F	Ace-High Flush
358	A K Q 6 4	F	Ace-High Flush
359	A K Q 6 3	F	Ace-High Flush
360	A K Q 6 2	F	Ace-High Flush
361	A K Q 5 4	F	Ace-High Flush
362	A K Q 5 3	F	Ace-High Flush
363	A K Q 5 2	F	Ace-High Flush
364	A K Q 4 3	F	Ace-High Flush
365	A K Q 4 2	F	Ace-High Flush
366	A K Q 3 2	F	Ace-High Flush
367	A K J T 9	F	Ace-High Flush
368	A K J T 8	F	Ace-High Flush
369	A K J T 7	F	Ace-High Flush
370	A K J T 6	F	Ace-High Flush
371	A K J T 5	F	Ace-High Flush
372	A K J T 4	F	Ace-High Flush
373	A K J T 3	F	Ace-High Flush
374	A K J T 2	F	Ace-High Flush
375	A K J 9 8	F	Ace-High Flush
376	A K J 9 7	F	Ace-High Flush
377	A K J 9 6	F	Ace-High Flush
378	A K J 9 5	F	Ace-High Flush
379	A K J 9 4	F	Ace-High Flush
380	A K J 9 3	F	Ace-High Flush
381	A K J 9 2	F	Ace-High Flush
382	A K J 8 7	F	Ace-High Flush
383	A K J 8 6	F	Ace-High Flush
384	A K J 8 5	F	Ace-High Flush
385	A K J 8 4	F	Ace-High Flush
386	A K J 8 3	F	Ace-High Flush
387	A K J 8 2	F	Ace-High Flush
388	A K J 7 6	F	Ace-High Flush
389	A K J 7 5	F	Ace-High Flush
390	A K J 7 4	F	Ace-High Flush
391	A K J 7 3	F	Ace-High Flush
392	A K J 7 2	F	Ace-High Flush
393	A K J 6 5	F	Ace-High Flush
394	A K J 6 4	F	Ace-High Flush
395	A K J 6 3	F	Ace-High Flush
396	A K J 6 2	F	Ace-High Flush
397	A K J 5 4	F	Ace-High Flush
398	A K J 5 3	F	Ace-High Flush
399	A K J 5 2	F	Ace-High Flush
400	A K J 4 3	F	Ace-High Flush
401	A K J 4 2	F	Ace-High Flush
402	A K J 3 2	F	Ace-High Flush
403	A K T 9 8	F	Ace-High Flush
404	A K T 9 7	F	Ace-High Flush
405	A K T 9 6	F	Ace-High Flush
406	A K T 9 5	F	Ace-High Flush
407	A K T 9 4	F	Ace-High Flush
408	A K T 9 3	F	Ace-High Flush
409	A K T 9 2	F	Ace-High Flush
410	A K T 8 7	F	Ace-High Flush
411	A K T 8 6	F	Ace-High Flush
412	A K T 8 5	F	Ace-High Flush
413	A K T 8 4	F	Ace-High Flush
414	A K T 8 3	F	Ace-High Flush
415	A K T 8 2	F	Ace-High Flush
416	A K T 7 6	F	Ace-High Flush
417	A K T 7 5	F	Ace-High Flush
418	A K T 7 4	F	Ace-High Flush
419	A K T 7 3	F	Ace-High Flush
420	A K T 7 2	F	Ace-High Flush
421	A K T 6 5	F	Ace-High Flush
422	A K T 6 4	F	Ace-High Flush
423	A K T 6 3	F	Ace-High Flush
424	A K T 6 2	F	Ace-High Flush
425	A K T 5 4	F	Ace-High Flush
426	A K T 5 3	F	Ace-High Flush
427	A K T 5 2	F	Ace-High Flush
428	A K T 4 3	F	Ace-High Flush
429	A K T 4 2	F	Ace-High Flush
430	A K T 3 2	F	Ace-High Flush
431	A K 9 8 7	F	Ace-High Flush
432	A K 9 8 6	F	Ace-High Flush
433	A K 9 8 5	F	Ace-High Flush
434	A K 9 8 4	F	Ace-High Flush
435	A K 9 8 3	F	Ace-High Flush
436	A K 9 8 2	F	Ace-High Flush
437	A K 9 7 6	F	Ace-High Flush
438	A K 9 7 5	F	Ace-High Flush
439	A K 9 7 4	F	Ace-High Flush
440	A K 9 7 3	F	Ace-High Flush
441	A K 9 7 2	F	Ace-High Flush
442	A K 9 6 5	F	Ace-High Flush
443	A K 9 6 4	F	Ace-High Flush
444	A K 9 6 3	F	Ace-High Flush
445	A K 9 6 2	F	Ace-High Flush
446	A K 9 5 4	F	Ace-High Flush
447	A K 9 5 3	F	Ace-High Flush
448	A K 9 5 2	F	Ace-High Flush
449	A K 9 4 3	F	Ace-High Flush
450	A K 9 4 2	F	Ace-High Flush
451	A K 9 3 2	F	Ace-High Flush
452	A K 8 7 6	F	Ace-High Flush
453	A K 8 7 5	F	Ace-High Flush
454	A K 8 7 4	F	Ace-High Flush
455	A K 8 7 3	F	Ace-High Flush
456	A K 8 7 2	F	Ace-High Flush
457	A K 8 6 5	F	Ace-High Flush
458	A K 8 6 4	F	Ace-High Flush
459	A K 8 6 3	F	Ace-High Flush
460	A K 8 6 2	F	Ace-High Flush
461	A K 8 5 4	F	Ace-High Flush
462	A K 8 5 3	F	Ace-High Flush
463	A K 8 5 2	F	Ace-High Flush
464	A K 8 4 3	F	Ace-High Flush
465	A K 8 4 2	F	Ace-High Flush
466	A K 8 3 2	F	Ace-High Flush
467	A K 7 6 5	F	Ace-High Flush
468	A K 7 6 4	F	Ace-High Flush
469	A K 7 6 3	F	Ace-High Flush
470	A K 7 6 2	F	Ace-High Flush
471	A K 7 5 4	F	Ace-High Flush
472	A K 7 5 3	F	Ace-High Flush
473	A K 7 5 2	F	Ace-High Flush
474	A K 7 4 3	F	Ace-High Flush
475	A K 7 4 2	F	Ace-High Flush
476	A K 7 3 2	F	Ace-High Flush
477	A K 6 5 4	F	Ace-High Flush
478	A K 6 5 3	F	Ace-High Flush
479	A K 6 5 2	F	Ace-High Flush
480	A K 6 4 3	F	Ace-High Flush
481	A K 6 4 2	F	Ace-High Flush
482	A K 6 3 2	F	Ace-High Flush
483	A K 5 4 3	F	Ace-High Flush
484	A K 5 4 2	F	Ace-High Flush
485	A K 5 3 2	F	Ace-High Flush
486	A K 4 3 2	F	Ace-High Flush
487	A Q J T 9	F	Ace-High Flush
488	A Q J T 8	F	Ace-High Flush
489	A Q J T 7	F	Ace-High Flush
490	A Q J T 6	F	Ace-High Flush
491	A Q J T 5	F	Ace-High Flush
492	A Q J T 4	F	Ace-High Flush
493	A Q J T 3	F	Ace-High Flush
494	A Q J T 2	F	Ace-High Flush
495	A Q J 9 8	F	Ace-High Flush
496	A Q J 9 7	F	Ace-High Flush
497	A Q J 9 6	F	Ace-High Flush
498	A Q J 9 5	F	Ace-High Flush
499	A Q J 9 4	F	Ace-High Flush
500	A Q J 9 3	F	Ace-High Flush
501	A Q J 9 2	F	Ace-High Flush
502	A Q J 8 7	F	Ace-High Flush
503	A Q J 8 6	F	Ace-High Flush
504	A Q J 8 5	F	Ace-High Flush
505	A Q J 8 4	F	Ace-High Flush
506	A Q J 8 3	F	Ace-High Flush
507	A Q J 8 2	F	Ace-High Flush
508	A Q J 7 6	F	Ace-High Flush
509	A Q J 7 5	F	Ace-High Flush
510	A Q J 7 4	F	Ace-High Flush
511	A Q J 7 3	F	Ace-High Flush
512	A Q J 7 2	F	Ace-High Flush
513	A Q J 6 5	F	Ace-High Flush
514	A Q J 6 4	F	Ace-High Flush
515	A Q J 6 3	F	Ace-High Flush
516	A Q J 6 2	F	Ace-High Flush
517	A Q J 5 4	F	Ace-High Flush
518	A Q J 5 3	F	Ace-High Flush
519	A Q J 5 2	F	Ace-High Flush
520	A Q J 4 3	F	Ace-High Flush
521	A Q J 4 2	F	Ace-High Flush
522	A Q J 3 2	F	Ace-High Flush
523	A Q T 9 8	F	Ace-High Flush
524	A Q T 9 7	F	Ace-High Flush
525	A Q T 9 6	F	Ace-High Flush
526	A Q T 9 5	F	Ace-High Flush
527	A Q T 9 4	F	Ace-High Flush
528	A Q T 9 3	F	Ace-High Flush
529	A Q T 9 2	F	Ace-High Flush
530	A Q T 8 7	F	Ace-High Flush
531	A Q T 8 6	F	Ace-High Flush
532	A Q T 8 5	F	Ace-High Flush
533	A Q T 8 4	F	Ace-High Flush
534	A Q T 8 3	F	Ace-High Flush
535	A Q T 8 2	F	Ace-High Flush
536	A Q T 7 6	F	Ace-High Flush
537	A Q T 7 5	F	Ace-High Flush
538	A Q T 7 4	F	Ace-High Flush
539	A Q T 7 3	F	Ace-High Flush
540	A Q T 7 2	F	Ace-High Flush
541	A Q T 6 5	F	Ace-High Flush
542	A Q T 6 4	F	Ace-High Flush
543	A Q T 6 3	F	Ace-High Flush
544	A Q T 6 2	F	Ace-High Flush
545	A Q T 5 4	F	Ace-High Flush
546	A Q T 5 3	F	Ace-High Flush
547	A Q T 5 2	F	Ace-High Flush
548	A Q T 4 3	F	Ace-High Flush
549	A Q T 4 2	F	Ace-High Flush
550	A Q T 3 2	F	Ace-High Flush
551	A Q 9 8 7	F	Ace-High Flush
552	A Q 9 8 6	F	Ace-High Flush
553	A Q 9 8 5	F	Ace-High Flush
554	A Q 9 8 4	F	Ace-High Flush
555	A Q 9 8 3	F	Ace-High Flush
556	A Q 9 8 2	F	Ace-High Flush
557	A Q 9 7 6	F	Ace-High Flush
558	A Q 9 7 5	F	Ace-High Flush
559	A Q 9 7 4	F	Ace-High Flush
560	A Q 9 7 3	F	Ace-High Flush
561	A Q 9 7 2	F	Ace-High Flush
562	A Q 9 6 5	F	Ace-High Flush
563	A Q 9 6 4	F	Ace-High Flush
564	A Q 9 6 3	F	Ace-High Flush
565	A Q 9 6 2	F	Ace-High Flush
566	A Q 9 5 4	F	Ace-High Flush
567	A Q 9 5 3	F	Ace-High Flush
568	A Q 9 5 2	F	Ace-High Flush
569	A Q 9 4 3	F	Ace-High Flush
570	A Q 9 4 2	F	Ace-High Flush
571	A Q 9 3 2	F	Ace-High Flush
572	A Q 8 7 6	F	Ace-High Flush
573	A Q 8 7 5	F	Ace-High Flush
574	A Q 8 7 4	F	Ace-High Flush
575	A Q 8 7 3	F	Ace-High Flush
576	A Q 8 7 2	F	Ace-High Flush
577	A Q 8 6 5	F	Ace-High Flush
578	A Q 8 6 4	F	Ace-High Flush
579	A Q 8 6 3	F	Ace-High Flush
580	A Q 8 6 2	F	Ace-High Flush
581	A Q 8 5 4	F	Ace-High Flush
582	A Q 8 5 3	F	Ace-High Flush
583	A Q 8 5 2	F	Ace-High Flush
584	A Q 8 4 3	F	Ace-High Flush
585	A Q 8 4 2	F	Ace-High Flush
586	A Q 8 3 2	F	Ace-High Flush
587	A Q 7 6 5	F	Ace-High Flush
588	A Q 7 6 4	F	Ace-High Flush
589	A Q 7 6 3	F	Ace-High Flush
590	A Q 7 6 2	F	Ace-High Flush
591	A Q 7 5 4	F	Ace-High Flush
592	A Q 7 5 3	F	Ace-High Flush
593	A Q 7 5 2	F	Ace-High Flush
594	A Q 7 4 3	F	Ace-High Flush
595	A Q 7 4 2	F	Ace-High Flush
596	A Q 7 3 2	F	Ace-High Flush
597	A Q 6 5 4	F	Ace-High Flush
598	A Q 6 5 3	F	Ace-High Flush
599	A Q 6 5 2	F	Ace-High Flush
600	A Q 6 4 3	F	Ace-High Flush
601	A Q 6 4 2	F	Ace-High Flush
602	A Q 6 3 2	F	Ace-High Flush
603	A Q 5 4 3	F	Ace-High Flush
604	A Q 5 4 2	F	Ace-High Flush
605	A Q 5 3 2	F	Ace-High Flush
606	A Q 4 3 2	F	Ace-High Flush
607	A J T 9 8	F	Ace-High Flush
608	A J T 9 7	F	Ace-High Flush
609	A J T 9 6	F	Ace-High Flush
610	A J T 9 5	F	Ace-High Flush
611	A J T 9 4	F	Ace-High Flush
612	A J T 9 3	F	Ace-High Flush
613	A J T 9 2	F	Ace-High Flush
614	A J T 8 7	F	Ace-High Flush
615	A J T 8 6	F	Ace-High Flush
616	A J T 8 5	F	Ace-High Flush
617	A J T 8 4	F	Ace-High Flush
618	A J T 8 3	F	Ace-High Flush
619	A J T 8 2	F	Ace-High Flush
620	A J T 7 6	F	Ace-High Flush
621	A J T 7 5	F	Ace-High Flush
622	A J T 7 4	F	Ace-High Flush
623	A J T 7 3	F	Ace-High Flush
624	A J T 7 2	F	Ace-High Flush
625	A J T 6 5	F	Ace-High Flush
626	A J T 6 4	F	Ace-High Flush
627	A J T 6 3	F	Ace-High Flush
628	A J T 6 2	F	Ace-High Flush
629	A J T 5 4	F	Ace-High Flush
