955	J J A Q T	1P	Pair of Jacks
956	J J A Q 9	1P	Pair of Jacks
957	J J A Q 8	1P	Pair of Jacks
958	J J A Q 7	1P	Pair of Jacks
959	J J A Q 6	1P	Pair of Jacks
960	J J A T 9	1P	Pair of Jacks
961	J J A T 8	1P	Pair of Jacks
962	J J A T 7	1P	Pair of Jacks
963	J J A T 6	1P	Pair of Jacks
964	J J A 9 8	1P	Pair of Jacks
965	J J A 9 7	1P	Pair of Jacks
966	J J A 9 6	1P	Pair of Jacks
967	J J A 8 7	1P	Pair of Jacks
968	J J A 8 6	1P	Pair of Jacks
969	J J A 7 6	1P	Pair of Jacks
970	J J K Q T	1P	Pair of Jacks
971	J J K Q 9	1P	Pair of Jacks
972	J J K Q 8	1P	Pair of Jacks
973	J J K Q 7	1P	Pair of Jacks
974	J J K Q 6	1P	Pair of Jacks
975	J J K T 9	1P	Pair of Jacks
976	J J K T 8	1P	Pair of Jacks
977	J J K T 7	1P	Pair of Jacks
978	J J K T 6	1P	Pair of Jacks
979	J J K 9 8	1P	Pair of Jacks
980	J J K 9 7	1P	Pair of Jacks
981	J J K 9 6	1P	Pair of Jacks
982	J J K 8 7	1P	Pair of Jacks
983	J J K 8 6	1P	Pair of Jacks
984	J J K 7 6	1P	Pair of Jacks
985	J J Q T 9	1P	Pair of Jacks
986	J J Q T 8	1P	Pair of Jacks
987	J J Q T 7	1P	Pair of Jacks
988	J J Q T 6	1P	Pair of Jacks
989	J J Q 9 8	1P	Pair of Jacks
990	J J Q 9 7	1P	Pair of Jacks
991	J J Q 9 6	1P	Pair of Jacks
992	J J Q 8 7	1P	Pair of Jacks
993	J J Q 8 6	1P	Pair of Jacks
994	J J Q 7 6	1P	Pair of Jacks
995	J J T 9 8	1P	Pair of Jacks
996	J J T 9 7	1P	Pair of Jacks
997	J J T 9 6	1P	Pair of Jacks
998	J J T 8 7	1P	Pair of Jacks
999	J J T 8 6	1P	Pair of Jacks
1000	J J T 7 6	1P	Pair of Jacks
1001	J J 9 8 7	1P	Pair of Jacks
1002	J J 9 8 6	1P	Pair of Jacks
1003	J J 9 7 6	1P	Pair of Jacks
1004	J J 8 7 6	1P	Pair of Jacks
1005	T T A K Q	1P	Pair of Tens
1006	T T A K J	1P	Pair of Tens
1007	T T A K 9	1P	Pair of Tens
1008	T T A K 8	1P	Pair of Tens
1009	T T A K 7	1P	Pair of Tens
1010	T T A K 6	1P	Pair of Tens
1011	T T A Q J	1P	Pair of Tens
1012	T T A Q 9	1P	Pair of Tens
1013	T T A Q 8	1P	Pair of Tens
1014	T T A Q 7	1P	Pair of Tens
1015	T T A Q 6	1P	Pair of Tens
1016	T T A J 9	1P	Pair of Tens
1017	T T A J 8	1P	Pair of Tens
1018	T T A J 7	1P	Pair of Tens
1019	T T A J 6	1P	Pair of Tens
1020	T T A 9 8	1P	Pair of Tens
1021	T T A 9 7	1P	Pair of Tens
1022	T T A 9 6	1P	Pair of Tens
1023	T T A 8 7	1P	Pair of Tens
1024	T T A 8 6	1P	Pair of Tens
1025	T T A 7 6	1P	Pair of Tens
1026	T T K Q J	1P	Pair of Tens
1027	T T K Q 9	1P	Pair of Tens
1028	T T K Q 8	1P	Pair of Tens
1029	T T K Q 7	1P	Pair of Tens
1030	T T K Q 6	1P	Pair of Tens
1031	T T K J 9	1P	Pair of Tens
1032	T T K J 8	1P	Pair of Tens
1033	T T K J 7	1P	Pair of Tens
1034	T T K J 6	1P	Pair of Tens
1035	T T K 9 8	1P	Pair of Tens
1036	T T K 9 7	1P	Pair of Tens
1037	T T K 9 6	1P	Pair of Tens
1038	T T K 8 7	1P	Pair of Tens
1039	T T K 8 6	1P	Pair of Tens
1040	T T K 7 6	1P	Pair of Tens
1041	T T Q J 9	1P	Pair of Tens
1042	T T Q J 8	1P	Pair of Tens
1043	T T Q J 7	1P	Pair of Tens
1044	T T Q J 6	1P	Pair of Tens
1045	T T Q 9 8	1P	Pair of Tens
1046	T T Q 9 7	1P	Pair of Tens
1047	T T Q 9 6	1P	Pair of Tens
1048	T T Q 8 7	1P	Pair of Tens
1049	T T Q 8 6	1P	Pair of Tens
1050	T T Q 7 6	1P	Pair of Tens
1051	T T J 9 8	1P	Pair of Tens
1052	T T J 9 7	1P	Pair of Tens
1053	T T J 9 6	1P	Pair of Tens
1054	T T J 8 7	1P	Pair of Tens
1055	T T J 8 6	1P	Pair of Tens
1056	T T J 7 6	1P	Pair of Tens
1057	T T 9 8 7	1P	Pair of Tens
1058	T T 9 8 6	1P	Pair of Tens
1059	T T 9 7 6	1P	Pair of Tens
1060	T T 8 7 6	1P	Pair of Tens
1061	9 9 A K Q	1P	Pair of Nines
1062	9 9 A K J	1P	Pair of Nines
1063	9 9 A K T	1P	Pair of Nines
1064	9 9 A K 8	1P	Pair of Nines
1065	9 9 A K 7	1P	Pair of Nines
1066	9 9 A K 6	1P	Pair of Nines
1067	9 9 A Q J	1P	Pair of Nines
1068	9 9 A Q T	1P	Pair of Nines
1069	9 9 A Q 8	1P	Pair of Nines
1070	9 9 A Q 7	1P	Pair of Nines
1071	9 9 A Q 6	1P	Pair of Nines
1072	9 9 A J T	1P	Pair of Nines
1073	9 9 A J 8	1P	Pair of Nines
1074	9 9 A J 7	1P	Pair of Nines
1075	9 9 A J 6	1P	Pair of Nines
1076	9 9 A T 8	1P	Pair of Nines
1077	9 9 A T 7	1P	Pair of Nines
1078	9 9 A T 6	1P	Pair of Nines
1079	9 9 A 8 7	1P	Pair of Nines
1080	9 9 A 8 6	1P	Pair of Nines
1081	9 9 A 7 6	1P	Pair of Nines
1082	9 9 K Q J	1P	Pair of Nines
1083	9 9 K Q T	1P	Pair of Nines
1084	9 9 K Q 8	1P	Pair of Nines
1085	9 9 K Q 7	1P	Pair of Nines
1086	9 9 K Q 6	1P	Pair of Nines
1087	9 9 K J T	1P	Pair of Nines
1088	9 9 K J 8	1P	Pair of Nines
1089	9 9 K J 7	1P	Pair of Nines
1090	9 9 K J 6	1P	Pair of Nines
1091	9 9 K T 8	1P	Pair of Nines
1092	9 9 K T 7	1P	Pair of Nines
1093	9 9 K T 6	1P	Pair of Nines
1094	9 9 K 8 7	1P	Pair of Nines
1095	9 9 K 8 6	1P	Pair of Nines
1096	9 9 K 7 6	1P	Pair of Nines
1097	9 9 Q J T	1P	Pair of Nines
1098	9 9 Q J 8	1P	Pair of Nines
1099	9 9 Q J 7	1P	Pair of Nines
1100	9 9 Q J 6	1P	Pair of Nines
1101	9 9 Q T 8	1P	Pair of Nines
1102	9 9 Q T 7	1P	Pair of Nines
1103	9 9 Q T 6	1P	Pair of Nines
1104	9 9 Q 8 7	1P	Pair of Nines
1105	9 9 Q 8 6	1P	Pair of Nines
1106	9 9 Q 7 6	1P	Pair of Nines
1107	9 9 J T 8	1P	Pair of Nines
1108	9 9 J T 7	1P	Pair of Nines
1109	9 9 J T 6	1P	Pair of Nines
1110	9 9 J 8 7	1P	Pair of Nines
1111	9 9 J 8 6	1P	Pair of Nines
1112	9 9 J 7 6	1P	Pair of Nines
1113	9 9 T 8 7	1P	Pair of Nines
1114	9 9 T 8 6	1P	Pair of Nines
1115	9 9 T 7 6	1P	Pair of Nines
1116	9 9 8 7 6	1P	Pair of Nines
1117	8 8 A K Q	1P	Pair of Eights
1118	8 8 A K J	1P	Pair of Eights
1119	8 8 A K T	1P	Pair of Eights
1120	8 8 A K 9	1P	Pair of Eights
1121	8 8 A K 7	1P	Pair of Eights
1122	8 8 A K 6	1P	Pair of Eights
1123	8 8 A Q J	1P	Pair of Eights
1124	8 8 A Q T	1P	Pair of Eights
1125	8 8 A Q 9	1P	Pair of Eights
1126	8 8 A Q 7	1P	Pair of Eights
1127	8 8 A Q 6	1P	Pair of Eights
1128	8 8 A J T	1P	Pair of Eights
1129	8 8 A J 9	1P	Pair of Eights
1130	8 8 A J 7	1P	Pair of Eights
1131	8 8 A J 6	1P	Pair of Eights
1132	8 8 A T 9	1P	Pair of Eights
1133	8 8 A T 7	1P	Pair of Eights
1134	8 8 A T 6	1P	Pair of Eights
1135	8 8 A 9 7	1P	Pair of Eights
1136	8 8 A 9 6	1P	Pair of Eights
1137	8 8 A 7 6	1P	Pair of Eights
1138	8 8 K Q J	1P	Pair of Eights
1139	8 8 K Q T	1P	Pair of Eights
1140	8 8 K Q 9	1P	Pair of Eights
1141	8 8 K Q 7	1P	Pair of Eights
1142	8 8 K Q 6	1P	Pair of Eights
1143	8 8 K J T	1P	Pair of Eights
1144	8 8 K J 9	1P	Pair of Eights
1145	8 8 K J 7	1P	Pair of Eights
1146	8 8 K J 6	1P	Pair of Eights
1147	8 8 K T 9	1P	Pair of Eights
1148	8 8 K T 7	1P	Pair of Eights
1149	8 8 K T 6	1P	Pair of Eights
1150	8 8 K 9 7	1P	Pair of Eights
1151	8 8 K 9 6	1P	Pair of Eights
1152	8 8 K 7 6	1P	Pair of Eights
1153	8 8 Q J T	1P	Pair of Eights
1154	8 8 Q J 9	1P	Pair of Eights
1155	8 8 Q J 7	1P	Pair of Eights
1156	8 8 Q J 6	1P	Pair of Eights
1157	8 8 Q T 9	1P	Pair of Eights
1158	8 8 Q T 7	1P	Pair of Eights
1159	8 8 Q T 6	1P	Pair of Eights
1160	8 8 Q 9 7	1P	Pair of Eights
1161	8 8 Q 9 6	1P	Pair of Eights
1162	8 8 Q 7 6	1P	Pair of Eights
1163	8 8 J T 9	1P	Pair of Eights
1164	8 8 J T 7	1P	Pair of Eights
1165	8 8 J T 6	1P	Pair of Eights
1166	8 8 J 9 7	1P	Pair of Eights
1167	8 8 J 9 6	1P	Pair of Eights
1168	8 8 J 7 6	1P	Pair of Eights
1169	8 8 T 9 7	1P	Pair of Eights
1170	8 8 T 9 6	1P	Pair of Eights
1171	8 8 T 7 6	1P	Pair of Eights
1172	8 8 9 7 6	1P	Pair of Eights
1173	7 7 A K Q	1P	Pair of Sevens
1174	7 7 A K J	1P	Pair of Sevens
1175	7 7 A K T	1P	Pair of Sevens
1176	7 7 A K 9	1P	Pair of Sevens
1177	7 7 A K 8	1P	Pair of Sevens
1178	7 7 A K 6	1P	Pair of Sevens
1179	7 7 A Q J	1P	Pair of Sevens
1180	7 7 A Q T	1P	Pair of Sevens
1181	7 7 A Q 9	1P	Pair of Sevens
1182	7 7 A Q 8	1P	Pair of Sevens
1183	7 7 A Q 6	1P	Pair of Sevens
1184	7 7 A J T	1P	Pair of Sevens
1185	7 7 A J 9	1P	Pair of Sevens
1186	7 7 A J 8	1P	Pair of Sevens
1187	7 7 A J 6	1P	Pair of Sevens
1188	7 7 A T 9	1P	Pair of Sevens
1189	7 7 A T 8	1P	Pair of Sevens
1190	7 7 A T 6	1P	Pair of Sevens
1191	7 7 A 9 8	1P	Pair of Sevens
1192	7 7 A 9 6	1P	Pair of Sevens
1193	7 7 A 8 6	1P	Pair of Sevens
1194	7 7 K Q J	1P	Pair of Sevens
1195	7 7 K Q T	1P	Pair of Sevens
1196	7 7 K Q 9	1P	Pair of Sevens
1197	7 7 K Q 8	1P	Pair of Sevens
1198	7 7 K Q 6	1P	Pair of Sevens
1199	7 7 K J T	1P	Pair of Sevens
1200	7 7 K J 9	1P	Pair of Sevens
1201	7 7 K J 8	1P	Pair of Sevens
1202	7 7 K J 6	1P	Pair of Sevens
1203	7 7 K T 9	1P	Pair of Sevens
1204	7 7 K T 8	1P	Pair of Sevens
1205	7 7 K T 6	1P	Pair of Sevens
1206	7 7 K 9 8	1P	Pair of Sevens
1207	7 7 K 9 6	1P	Pair of Sevens
1208	7 7 K 8 6	1P	Pair of Sevens
1209	7 7 Q J T	1P	Pair of Sevens
1210	7 7 Q J 9	1P	Pair of Sevens
1211	7 7 Q J 8	1P	Pair of Sevens
1212	7 7 Q J 6	1P	Pair of Sevens
1213	7 7 Q T 9	1P	Pair of Sevens
1214	7 7 Q T 8	1P	Pair of Sevens
1215	7 7 Q T 6	1P	Pair of Sevens
1216	7 7 Q 9 8	1P	Pair of Sevens
1217	7 7 Q 9 6	1P	Pair of Sevens
1218	7 7 Q 8 6	1P	Pair of Sevens
1219	7 7 J T 9	1P	Pair of Sevens
1220	7 7 J T 8	1P	Pair of Sevens
1221	7 7 J T 6	1P	Pair of Sevens
1222	7 7 J 9 8	1P	Pair of Sevens
1223	7 7 J 9 6	1P	Pair of Sevens
1224	7 7 J 8 6	1P	Pair of Sevens
1225	7 7 T 9 8	1P	Pair of Sevens
1226	7 7 T 9 6	1P	Pair of Sevens
1227	7 7 T 8 6	1P	Pair of Sevens
1228	7 7 9 8 6	1P	Pair of Sevens
1229	6 6 A K Q	1P	Pair of Sixes
1230	6 6 A K J	1P	Pair of Sixes
1231	6 6 A K T	1P	Pair of Sixes
1232	6 6 A K 9	1P	Pair of Sixes
1233	6 6 A K 8	1P	Pair of Sixes
1234	6 6 A K 7	1P	Pair of Sixes
1235	6 6 A Q J	1P	Pair of Sixes
1236	6 6 A Q T	1P	Pair of Sixes
1237	6 6 A Q 9	1P	Pair of Sixes
1238	6 6 A Q 8	1P	Pair of Sixes
1239	6 6 A Q 7	1P	Pair of Sixes
1240	6 6 A J T	1P	Pair of Sixes
1241	6 6 A J 9	1P	Pair of Sixes
1242	6 6 A J 8	1P	Pair of Sixes
1243	6 6 A J 7	1P	Pair of Sixes
1244	6 6 A T 9	1P	Pair of Sixes
1245	6 6 A T 8	1P	Pair of Sixes
1246	6 6 A T 7	1P	Pair of Sixes
1247	6 6 A 9 8	1P	Pair of Sixes
1248	6 6 A 9 7	1P	Pair of Sixes
1249	6 6 A 8 7	1P	Pair of Sixes
1250	6 6 K Q J	1P	Pair of Sixes
1251	6 6 K Q T	1P	Pair of Sixes
1252	6 6 K Q 9	1P	Pair of Sixes
1253	6 6 K Q 8	1P	Pair of Sixes
1254	6 6 K Q 7	1P	Pair of Sixes
1255	6 6 K J T	1P	Pair of Sixes
1256	6 6 K J 9	1P	Pair of Sixes
1257	6 6 K J 8	1P	Pair of Sixes
1258	6 6 K J 7	1P	Pair of Sixes
1259	6 6 K T 9	1P	Pair of Sixes
1260	6 6 K T 8	1P	Pair of Sixes
1261	6 6 K T 7	1P	Pair of Sixes
1262	6 6 K 9 8	1P	Pair of Sixes
1263	6 6 K 9 7	1P	Pair of Sixes
1264	6 6 K 8 7	1P	Pair of Sixes
1265	6 6 Q J T	1P	Pair of Sixes
1266	6 6 Q J 9	1P	Pair of Sixes
1267	6 6 Q J 8	1P	Pair of Sixes
1268	6 6 Q J 7	1P	Pair of Sixes
1269	6 6 Q T 9	1P	Pair of Sixes
1270	6 6 Q T 8	1P	Pair of Sixes
1271	6 6 Q T 7	1P	Pair of Sixes
1272	6 6 Q 9 8	1P	Pair of Sixes
1273	6 6 Q 9 7	1P	Pair of Sixes
1274	6 6 Q 8 7	1P	Pair of Sixes
1275	6 6 J T 9	1P	Pair of Sixes
1276	6 6 J T 8	1P	Pair of Sixes
1277	6 6 J T 7	1P	Pair of Sixes
1278	6 6 J 9 8	1P	Pair of Sixes
1279	6 6 J 9 7	1P	Pair of Sixes
1280	6 6 J 8 7	1P	Pair of Sixes
1281	6 6 T 9 8	1P	Pair of Sixes
1282	6 6 T 9 7	1P	Pair of Sixes
1283	6 6 T 8 7	1P	Pair of Sixes
1284	6 6 9 8 7	1P	Pair of Sixes
1285	A K Q J 9	HC	Ace-High
1286	A K Q J 8	HC	Ace-High
1287	A K Q J 7	HC	Ace-High
1288	A K Q J 6	HC	Ace-High
1289	A K Q T 9	HC	Ace-High
1290	A K Q T 8	HC	Ace-High
1291	A K Q T 7	HC	Ace-High
1292	A K Q T 6	HC	Ace-High
1293	A K Q 9 8	HC	Ace-High
1294	A K Q 9 7	HC	Ace-High
1295	A K Q 9 6	HC	Ace-High
1296	A K Q 8 7	HC	Ace-High
1297	A K Q 8 6	HC	Ace-High
1298	A K Q 7 6	HC	Ace-High
1299	A K J T 9	HC	Ace-High
1300	A K J T 8	HC	Ace-High
1301	A K J T 7	HC	Ace-High
1302	A K J T 6	HC	Ace-High
1303	A K J 9 8	HC	Ace-High
1304	A K J 9 7	HC	Ace-High
1305	A K J 9 6	HC	Ace-High
1306	A K J 8 7	HC	Ace-High
1307	A K J 8 6	HC	Ace-High
1308	A K J 7 6	HC	Ace-High
1309	A K T 9 8	HC	Ace-High
1310	A K T 9 7	HC	Ace-High
1311	A K T 9 6	HC	Ace-High
1312	A K T 8 7	HC	Ace-High
1313	A K T 8 6	HC	Ace-High
1314	A K T 7 6	HC	Ace-High
1315	A K 9 8 7	HC	Ace-High
1316	A K 9 8 6	HC	Ace-High
1317	A K 9 7 6	HC	Ace-High
1318	A K 8 7 6	HC	Ace-High
1319	A Q J T 9	HC	Ace-High
1320	A Q J T 8	HC	Ace-High
1321	A Q J T 7	HC	Ace-High
1322	A Q J T 6	HC	Ace-High
1323	A Q J 9 8	HC	Ace-High
1324	A Q J 9 7	HC	Ace-High
1325	A Q J 9 6	HC	Ace-High
1326	A Q J 8 7	HC	Ace-High
1327	A Q J 8 6	HC	Ace-High
1328	A Q J 7 6	HC	Ace-High
1329	A Q T 9 8	HC	Ace-High
1330	A Q T 9 7	HC	Ace-High
1331	A Q T 9 6	HC	Ace-High
1332	A Q T 8 7	HC	Ace-High
1333	A Q T 8 6	HC	Ace-High
1334	A Q T 7 6	HC	Ace-High
1335	A Q 9 8 7	HC	Ace-High
1336	A Q 9 8 6	HC	Ace-High
1337	A Q 9 7 6	HC	Ace-High
1338	A Q 8 7 6	HC	Ace-High
1339	A J T 9 8	HC	Ace-High
1340	A J T 9 7	HC	Ace-High
1341	A J T 9 6	HC	Ace-High
1342	A J T 8 7	HC	Ace-High
1343	A J T 8 6	HC	Ace-High
1344	A J T 7 6	HC	Ace-High
1345	A J 9 8 7	HC	Ace-High
1346	A J 9 8 6	HC	Ace-High
1347	A J 9 7 6	HC	Ace-High
1348	A J 8 7 6	HC	Ace-High
1349	A T 9 8 7	HC	Ace-High
1350	A T 9 8 6	HC	Ace-High
1351	A T 9 7 6	HC	Ace-High
1352	A T 8 7 6	HC	Ace-High
1353	K Q J T 8	HC	King-High
1354	K Q J T 7	HC	King-High
1355	K Q J T 6	HC	King-High
1356	K Q J 9 8	HC	King-High
1357	K Q J 9 7	HC	King-High
1358	K Q J 9 6	HC	King-High
1359	K Q J 8 7	HC	King-High
1360	K Q J 8 6	HC	King-High
1361	K Q J 7 6	HC	King-High
1362	K Q T 9 8	HC	King-High
1363	K Q T 9 7	HC	King-High
1364	K Q T 9 6	HC	King-High
1365	K Q T 8 7	HC	King-High
1366	K Q T 8 6	HC	King-High
1367	K Q T 7 6	HC	King-High
1368	K Q 9 8 7	HC	King-High
1369	K Q 9 8 6	HC	King-High
1370	K Q 9 7 6	HC	King-High
1371	K Q 8 7 6	HC	King-High
1372	K J T 9 8	HC	King-High
1373	K J T 9 7	HC	King-High
1374	K J T 9 6	HC	King-High
1375	K J T 8 7	HC	King-High
1376	K J T 8 6	HC	King-High
1377	K J T 7 6	HC	King-High
1378	K J 9 8 7	HC	King-High
1379	K J 9 8 6	HC	King-High
1380	K J 9 7 6	HC	King-High
1381	K J 8 7 6	HC	King-High
1382	K T 9 8 7	HC	King-High
1383	K T 9 8 6	HC	King-High
1384	K T 9 7 6	HC	King-High
1385	K T 8 7 6	HC	King-High
1386	K 9 8 7 6	HC	King-High
1387	Q J T 9 7	HC	Queen-High
1388	Q J T 9 6	HC	Queen-High
1389	Q J T 8 7	HC	Queen-High
1390	Q J T 8 6	HC	Queen-High
1391	Q J T 7 6	HC	Queen-High
1392	Q J 9 8 7	HC	Queen-High
1393	Q J 9 8 6	HC	Queen-High
1394	Q J 9 7 6	HC	Queen-High
1395	Q J 8 7 6	HC	Queen-High
1396	Q T 9 8 7	HC	Queen-High
1397	Q T 9 8 6	HC	Queen-High
1398	Q T 9 7 6	HC	Queen-High
1399	Q T 8 7 6	HC	Queen-High
1400	Q 9 8 7 6	HC	Queen-High
1401	J T 9 8 6	HC	Jack-High
1402	J T 9 7 6	HC	Jack-High
1403	J T 8 7 6	HC	Jack-High
1404	J 9 8 7 6	HC	Jack-High
